company_code,company_name,date,opening,high,low,closing,trade Volume,Return
125123,ULTRATECH CEMENT LTD.,10-06-2008 00:00,629.0000,629.0000,605.3000,613.1000,22056,-0.025278219
125123,ULTRATECH CEMENT LTD.,11-06-2008 00:00,606.9500,689.4000,606.9500,641.0000,7357,0.056100173
125123,ULTRATECH CEMENT LTD.,12-06-2008 00:00,622.0000,644.7000,610.2500,640.1500,23909,0.029180064
125123,ULTRATECH CEMENT LTD.,13-06-2008 00:00,631.2500,650.0000,625.2500,638.1500,7130,0.010930693
125123,ULTRATECH CEMENT LTD.,16-06-2008 00:00,638.1500,649.8000,611.0000,618.9000,30857,-0.030165322
125123,ULTRATECH CEMENT LTD.,17-06-2008 00:00,620.0000,632.9500,611.2500,630.4500,18812,0.016854839
125123,ULTRATECH CEMENT LTD.,18-06-2008 00:00,624.0000,657.0000,624.0000,632.2500,42704,0.013221154
125123,ULTRATECH CEMENT LTD.,19-06-2008 00:00,627.0000,646.0000,623.0000,627.8000,21389,0.001275917
125123,ULTRATECH CEMENT LTD.,20-06-2008 00:00,629.0000,636.5000,590.0500,592.5500,59930,-0.057949126
125123,ULTRATECH CEMENT LTD.,23-06-2008 00:00,589.9000,598.7500,570.5000,574.6500,132546,-0.025851839
125123,ULTRATECH CEMENT LTD.,24-06-2008 00:00,569.0000,578.0000,555.0000,561.8500,107207,-0.012565905
125123,ULTRATECH CEMENT LTD.,25-06-2008 00:00,553.4500,573.7500,540.0500,570.6000,46200,0.030987442
125123,ULTRATECH CEMENT LTD.,26-06-2008 00:00,578.0000,599.8500,571.0000,590.8000,136541,0.022145329
125123,ULTRATECH CEMENT LTD.,27-06-2008 00:00,580.0000,580.0000,555.0000,568.9000,51108,-0.019137931
125123,ULTRATECH CEMENT LTD.,30-06-2008 00:00,550.0000,569.0000,535.1500,545.4500,64760,-0.008272727
125123,ULTRATECH CEMENT LTD.,01-07-2008 00:00,545.0000,545.0000,515.0500,522.2000,63111,-0.041834862
125123,ULTRATECH CEMENT LTD.,02-07-2008 00:00,519.3000,542.9500,517.0000,538.4500,17688,0.036876565
125123,ULTRATECH CEMENT LTD.,03-07-2008 00:00,535.0000,574.0000,512.1000,531.5000,21313,-0.006542056
125123,ULTRATECH CEMENT LTD.,04-07-2008 00:00,532.0000,539.9500,530.0000,537.6000,6468,0.010526316
125123,ULTRATECH CEMENT LTD.,07-07-2008 00:00,537.5000,570.0000,533.1000,553.3000,10065,0.029395349
125123,ULTRATECH CEMENT LTD.,08-07-2008 00:00,545.0000,559.9500,533.7000,555.2000,20105,0.018715596
125123,ULTRATECH CEMENT LTD.,09-07-2008 00:00,559.9500,570.0000,558.0000,565.9500,12088,0.010715242
125123,ULTRATECH CEMENT LTD.,10-07-2008 00:00,562.0000,562.0000,550.3500,552.0500,14607,-0.017704626
125123,ULTRATECH CEMENT LTD.,11-07-2008 00:00,555.0000,562.0000,535.0500,552.1000,15593,-0.005225225
125123,ULTRATECH CEMENT LTD.,14-07-2008 00:00,558.7000,558.7000,540.2000,542.0000,4791,-0.029890818
125123,ULTRATECH CEMENT LTD.,15-07-2008 00:00,536.0500,540.5000,524.0000,529.5500,23030,-0.012125735
125123,ULTRATECH CEMENT LTD.,16-07-2008 00:00,530.0000,537.5000,528.0000,530.7000,13219,0.001320755
125123,ULTRATECH CEMENT LTD.,17-07-2008 00:00,536.0000,539.7000,516.0500,519.4000,22460,-0.030970149
125123,ULTRATECH CEMENT LTD.,18-07-2008 00:00,525.0000,547.0000,518.0500,539.5000,55219,0.027619048
125123,ULTRATECH CEMENT LTD.,21-07-2008 00:00,540.0000,540.0000,530.2500,538.5000,80279,-0.002777778
125123,ULTRATECH CEMENT LTD.,22-07-2008 00:00,543.9000,564.7500,530.1000,540.3500,11450,-0.006526935
125123,ULTRATECH CEMENT LTD.,23-07-2008 00:00,563.0000,590.0000,545.0000,572.3500,40703,0.01660746
125123,ULTRATECH CEMENT LTD.,24-07-2008 00:00,643.6000,643.6000,536.0000,542.9500,39656,-0.156385954
125123,ULTRATECH CEMENT LTD.,25-07-2008 00:00,536.0000,554.8000,529.0000,550.9000,13596,0.027798507
125123,ULTRATECH CEMENT LTD.,28-07-2008 00:00,552.0000,564.9000,550.0000,562.0500,8573,0.018206522
125123,ULTRATECH CEMENT LTD.,29-07-2008 00:00,545.2500,564.9000,540.0000,544.2000,18451,-0.001925722
125123,ULTRATECH CEMENT LTD.,30-07-2008 00:00,546.0000,565.0000,546.0000,559.2000,18359,0.024175824
125123,ULTRATECH CEMENT LTD.,31-07-2008 00:00,557.0000,590.0000,551.0000,577.0500,506890,0.035996409
125123,ULTRATECH CEMENT LTD.,01-08-2008 00:00,574.0000,574.0000,550.1500,566.5500,24828,-0.012979094
125123,ULTRATECH CEMENT LTD.,04-08-2008 00:00,567.0000,579.0000,561.0000,573.6000,25941,0.011640212
125123,ULTRATECH CEMENT LTD.,05-08-2008 00:00,578.7000,616.9000,571.8000,612.1500,144996,0.05780197
125123,ULTRATECH CEMENT LTD.,06-08-2008 00:00,614.5000,636.0000,614.5000,632.7000,42992,0.029617575
125123,ULTRATECH CEMENT LTD.,07-08-2008 00:00,631.9000,646.0000,621.4000,635.4500,49241,0.005617978
125123,ULTRATECH CEMENT LTD.,08-08-2008 00:00,556.3000,638.0000,556.3000,634.5500,62579,0.140661514
125123,ULTRATECH CEMENT LTD.,11-08-2008 00:00,631.0000,645.0000,630.0000,639.7000,11843,0.013787639
125123,ULTRATECH CEMENT LTD.,12-08-2008 00:00,644.0000,644.0000,625.2500,636.2000,7870,-0.012111801
125123,ULTRATECH CEMENT LTD.,13-08-2008 00:00,630.0000,639.7500,625.1000,635.7000,23298,0.009047619
125123,ULTRATECH CEMENT LTD.,14-08-2008 00:00,639.0000,639.8500,606.1500,619.3000,45820,-0.030829421
125123,ULTRATECH CEMENT LTD.,18-08-2008 00:00,630.0000,630.0000,606.1500,613.6000,15025,-0.026031746
125123,ULTRATECH CEMENT LTD.,19-08-2008 00:00,610.0000,616.5000,590.0000,611.6000,21222,0.002622951
125123,ULTRATECH CEMENT LTD.,20-08-2008 00:00,605.0000,620.0000,598.0000,606.3500,210188,0.002231405
125123,ULTRATECH CEMENT LTD.,21-08-2008 00:00,600.0000,611.9000,585.0000,591.8500,27907,-0.013583333
125123,ULTRATECH CEMENT LTD.,22-08-2008 00:00,592.1000,609.9000,580.0000,586.4500,5364,-0.009542307
125123,ULTRATECH CEMENT LTD.,25-08-2008 00:00,590.2000,608.0000,585.1000,592.6500,176704,0.004151135
125123,ULTRATECH CEMENT LTD.,26-08-2008 00:00,593.0000,594.9500,580.0000,591.5500,4947,-0.002445194
125123,ULTRATECH CEMENT LTD.,27-08-2008 00:00,599.8500,610.0000,591.5500,597.2000,423356,-0.004417771
125123,ULTRATECH CEMENT LTD.,28-08-2008 00:00,582.6000,602.0000,578.0000,585.3500,359063,0.00472022
125123,ULTRATECH CEMENT LTD.,29-08-2008 00:00,598.0000,608.9000,583.0000,591.0500,69653,-0.011622074
125123,ULTRATECH CEMENT LTD.,01-09-2008 00:00,585.0000,608.7500,580.7000,598.9000,26564,0.023760684
125123,ULTRATECH CEMENT LTD.,02-09-2008 00:00,590.1000,613.0000,590.1000,610.9500,10675,0.035332994
125123,ULTRATECH CEMENT LTD.,04-09-2008 00:00,605.0000,615.0500,595.1500,604.4000,32053,-0.000991736
125123,ULTRATECH CEMENT LTD.,05-09-2008 00:00,604.5000,604.5000,587.0000,588.4500,28790,-0.026550868
125123,ULTRATECH CEMENT LTD.,08-09-2008 00:00,610.0000,610.0000,576.2500,582.0000,55189,-0.045901639
125123,ULTRATECH CEMENT LTD.,09-09-2008 00:00,584.9000,592.8000,582.0000,582.6500,3958,-0.003846811
125123,ULTRATECH CEMENT LTD.,10-09-2008 00:00,590.0000,595.0000,583.0000,590.9000,31894,0.001525424
125123,ULTRATECH CEMENT LTD.,11-09-2008 00:00,585.0000,593.7000,583.2000,586.6500,10024,0.002820513
125123,ULTRATECH CEMENT LTD.,12-09-2008 00:00,580.3000,585.0000,537.5500,565.2000,67659,-0.026021024
125123,ULTRATECH CEMENT LTD.,15-09-2008 00:00,599.9000,635.0000,530.1500,542.5000,10550,-0.095682614
125123,ULTRATECH CEMENT LTD.,16-09-2008 00:00,512.0000,560.0000,493.6500,541.5500,21574,0.057714844
125123,ULTRATECH CEMENT LTD.,17-09-2008 00:00,535.0500,549.7000,528.0500,530.8500,20397,-0.007849734
125123,ULTRATECH CEMENT LTD.,18-09-2008 00:00,528.9000,545.0000,505.0500,536.0000,51101,0.013424088
125123,ULTRATECH CEMENT LTD.,19-09-2008 00:00,534.0500,573.0000,534.0500,563.5500,40327,0.055238274
125123,ULTRATECH CEMENT LTD.,22-09-2008 00:00,560.0000,570.0000,545.0500,559.2000,29998,-0.001428571
125123,ULTRATECH CEMENT LTD.,23-09-2008 00:00,559.9500,570.0000,554.5000,567.7000,15054,0.013840521
125123,ULTRATECH CEMENT LTD.,24-09-2008 00:00,575.0000,580.0000,547.2000,551.6500,32558,-0.040608696
125123,ULTRATECH CEMENT LTD.,25-09-2008 00:00,550.0500,569.0000,531.3500,550.6500,122489,0.00109081
125123,ULTRATECH CEMENT LTD.,26-09-2008 00:00,535.0000,550.0000,535.0000,544.9500,76673,0.018598131
125123,ULTRATECH CEMENT LTD.,29-09-2008 00:00,540.0000,554.9000,501.6000,515.2000,43793,-0.045925926
125123,ULTRATECH CEMENT LTD.,30-09-2008 00:00,500.2000,539.0000,500.2000,528.7500,44568,0.057077169
125123,ULTRATECH CEMENT LTD.,01-10-2008 00:00,520.0000,531.9500,512.2000,520.7500,46512,0.001442308
125123,ULTRATECH CEMENT LTD.,03-10-2008 00:00,524.9500,528.0500,508.0000,516.6000,174189,-0.015906277
125123,ULTRATECH CEMENT LTD.,06-10-2008 00:00,499.0000,500.0000,460.5500,475.7500,85087,-0.046593186
125123,ULTRATECH CEMENT LTD.,07-10-2008 00:00,480.0000,483.7500,442.0000,460.0500,68944,-0.0415625
125123,ULTRATECH CEMENT LTD.,08-10-2008 00:00,455.0000,550.0000,380.5000,490.9500,41239,0.079010989
125123,ULTRATECH CEMENT LTD.,10-10-2008 00:00,441.9000,528.0000,440.0000,447.4500,150387,0.012559403
125123,ULTRATECH CEMENT LTD.,13-10-2008 00:00,447.4500,472.0000,447.4500,453.1500,32203,0.012738854
125123,ULTRATECH CEMENT LTD.,14-10-2008 00:00,466.9000,466.9000,436.7000,442.8500,41897,-0.051509959
125123,ULTRATECH CEMENT LTD.,15-10-2008 00:00,437.9500,440.0000,421.0000,425.8500,18217,-0.027628725
125123,ULTRATECH CEMENT LTD.,16-10-2008 00:00,419.8000,420.0000,380.0000,394.6500,19732,-0.059909481
125123,ULTRATECH CEMENT LTD.,17-10-2008 00:00,400.0500,430.0000,360.5500,374.0500,18200,-0.064991876
125123,ULTRATECH CEMENT LTD.,20-10-2008 00:00,372.0000,390.0000,362.0500,365.6000,10863,-0.017204301
125123,ULTRATECH CEMENT LTD.,21-10-2008 00:00,370.0000,381.9500,361.9500,373.8500,21586,0.010405405
125123,ULTRATECH CEMENT LTD.,22-10-2008 00:00,366.3500,371.8000,350.0000,351.5000,36513,-0.040535008
125123,ULTRATECH CEMENT LTD.,23-10-2008 00:00,351.0000,355.0000,321.5500,349.8500,230936,-0.003276353
125123,ULTRATECH CEMENT LTD.,24-10-2008 00:00,341.1500,358.0000,325.0000,333.2500,200089,-0.023156969
125123,ULTRATECH CEMENT LTD.,27-10-2008 00:00,337.0000,344.9000,290.5500,324.5500,133725,-0.03694362
125123,ULTRATECH CEMENT LTD.,28-10-2008 00:00,330.0000,358.0000,330.0000,347.5000,2165,0.053030303
125123,ULTRATECH CEMENT LTD.,29-10-2008 00:00,374.0000,374.0000,325.2000,337.9500,587533,-0.096390374
125123,ULTRATECH CEMENT LTD.,31-10-2008 00:00,359.9500,360.0000,340.4000,355.0500,48035,-0.013613002
125123,ULTRATECH CEMENT LTD.,03-11-2008 00:00,360.0000,387.7000,350.0000,355.5500,44586,-0.012361111
125123,ULTRATECH CEMENT LTD.,04-11-2008 00:00,355.0000,379.4000,350.0000,373.2500,32235,0.051408451
125123,ULTRATECH CEMENT LTD.,05-11-2008 00:00,399.0000,399.0000,350.5500,357.5000,19843,-0.104010025
125123,ULTRATECH CEMENT LTD.,06-11-2008 00:00,354.4000,354.4000,337.1500,345.7000,17705,-0.024548533
125123,ULTRATECH CEMENT LTD.,07-11-2008 00:00,330.0000,355.9000,328.0000,349.6000,35686,0.059393939
125123,ULTRATECH CEMENT LTD.,10-11-2008 00:00,372.8500,372.8500,342.5000,350.1500,325592,-0.060882392
125123,ULTRATECH CEMENT LTD.,11-11-2008 00:00,350.0000,357.8000,343.0000,348.6500,8939,-0.003857143
125123,ULTRATECH CEMENT LTD.,12-11-2008 00:00,344.0000,352.7000,326.0500,344.3500,39944,0.001017442
125123,ULTRATECH CEMENT LTD.,14-11-2008 00:00,350.0000,350.0000,315.2000,322.9000,31212,-0.077428571
125123,ULTRATECH CEMENT LTD.,17-11-2008 00:00,320.0000,333.0000,308.0000,326.0000,29976,0.01875
125123,ULTRATECH CEMENT LTD.,18-11-2008 00:00,320.1000,327.9500,313.0000,324.0500,40821,0.012339894
125123,ULTRATECH CEMENT LTD.,19-11-2008 00:00,320.0000,326.7500,305.0500,310.3000,43095,-0.0303125
125123,ULTRATECH CEMENT LTD.,20-11-2008 00:00,300.0000,325.0000,280.6000,315.7000,106167,0.052333333
125123,ULTRATECH CEMENT LTD.,21-11-2008 00:00,310.0000,310.0000,285.0000,289.9500,71473,-0.064677419
125123,ULTRATECH CEMENT LTD.,24-11-2008 00:00,292.0000,292.0000,259.0000,265.4500,860289,-0.090924658
125123,ULTRATECH CEMENT LTD.,25-11-2008 00:00,294.4500,294.4500,245.2500,258.9000,1017336,-0.120733571
125123,ULTRATECH CEMENT LTD.,26-11-2008 00:00,260.0000,285.0000,256.0000,280.2000,229919,0.077692308
125123,ULTRATECH CEMENT LTD.,28-11-2008 00:00,277.7000,278.7500,262.1000,269.0000,107668,-0.031328772
125123,ULTRATECH CEMENT LTD.,01-12-2008 00:00,270.0000,274.8500,266.3000,270.4500,28231,0.001666667
125123,ULTRATECH CEMENT LTD.,02-12-2008 00:00,264.0000,266.0000,260.0000,264.6000,24032,0.002272727
125123,ULTRATECH CEMENT LTD.,03-12-2008 00:00,262.0000,280.0000,260.0000,276.5000,282358,0.055343511
125123,ULTRATECH CEMENT LTD.,04-12-2008 00:00,276.0500,299.5000,275.1500,280.0000,52418,0.014309002
125123,ULTRATECH CEMENT LTD.,05-12-2008 00:00,275.0000,290.1000,275.0000,289.9500,113815,0.054363636
125123,ULTRATECH CEMENT LTD.,08-12-2008 00:00,299.4000,304.8000,290.0000,299.1500,166377,-0.000835003
125123,ULTRATECH CEMENT LTD.,10-12-2008 00:00,299.1500,341.4000,296.6500,328.4000,799845,0.097777035
125123,ULTRATECH CEMENT LTD.,11-12-2008 00:00,328.0000,353.0000,322.0500,341.1500,277893,0.040091463
125123,ULTRATECH CEMENT LTD.,12-12-2008 00:00,330.0000,354.0000,329.0500,340.0500,173889,0.030454545
125123,ULTRATECH CEMENT LTD.,15-12-2008 00:00,345.0000,362.0000,338.0000,347.4000,139981,0.006956522
125123,ULTRATECH CEMENT LTD.,16-12-2008 00:00,346.5000,379.0000,340.1000,369.9000,103024,0.067532468
125123,ULTRATECH CEMENT LTD.,17-12-2008 00:00,374.0000,385.9000,362.1000,367.3500,112457,-0.017780749
125123,ULTRATECH CEMENT LTD.,18-12-2008 00:00,357.0000,382.4000,350.0000,358.9000,89719,0.005322129
125123,ULTRATECH CEMENT LTD.,19-12-2008 00:00,359.9000,370.9500,354.2000,360.1500,84275,0.000694637
125123,ULTRATECH CEMENT LTD.,22-12-2008 00:00,374.8000,430.0000,354.0000,359.7500,74525,-0.040154749
125123,ULTRATECH CEMENT LTD.,23-12-2008 00:00,361.1000,374.0000,348.0000,358.4500,37808,-0.007338687
125123,ULTRATECH CEMENT LTD.,24-12-2008 00:00,365.0000,379.7500,324.4000,358.2500,196890,-0.018493151
125123,ULTRATECH CEMENT LTD.,26-12-2008 00:00,380.0000,380.0000,360.0000,360.8000,15266,-0.050526316
125123,ULTRATECH CEMENT LTD.,29-12-2008 00:00,357.3000,378.0000,353.3000,373.7500,10929,0.046039743
125123,ULTRATECH CEMENT LTD.,30-12-2008 00:00,377.3500,385.2500,370.0000,383.3000,44493,0.015767855
125123,ULTRATECH CEMENT LTD.,31-12-2008 00:00,389.7500,397.0000,382.0000,385.5000,20658,-0.010904426
125123,ULTRATECH CEMENT LTD.,01-01-2009 00:00,390.0000,398.0000,387.0000,395.5000,7357,0.014102564
125123,ULTRATECH CEMENT LTD.,02-01-2009 00:00,393.0000,415.0000,380.0000,386.3000,27526,-0.017048346
125123,ULTRATECH CEMENT LTD.,05-01-2009 00:00,395.0000,403.0000,380.0000,384.8500,151682,-0.025696203
125123,ULTRATECH CEMENT LTD.,06-01-2009 00:00,374.3500,434.8000,374.3500,429.2000,104725,0.146520636
125123,ULTRATECH CEMENT LTD.,07-01-2009 00:00,431.7500,438.0000,390.1000,409.4000,191934,-0.051766068
125123,ULTRATECH CEMENT LTD.,09-01-2009 00:00,393.0000,409.1000,385.0000,396.7500,21875,0.009541985
125123,ULTRATECH CEMENT LTD.,12-01-2009 00:00,396.0000,399.5000,375.2000,379.3500,10162,-0.042045455
125123,ULTRATECH CEMENT LTD.,13-01-2009 00:00,372.0000,375.0000,365.0000,365.1500,139981,-0.018413978
125123,ULTRATECH CEMENT LTD.,14-01-2009 00:00,374.0000,376.9500,352.7000,359.5500,55060,-0.038636364
125123,ULTRATECH CEMENT LTD.,15-01-2009 00:00,345.0000,362.0000,341.2500,358.8000,28469,0.04
125123,ULTRATECH CEMENT LTD.,16-01-2009 00:00,374.0000,376.9500,351.0000,370.6500,274541,-0.008957219
125123,ULTRATECH CEMENT LTD.,19-01-2009 00:00,375.0000,403.9000,360.2500,380.7000,383538,0.0152
125123,ULTRATECH CEMENT LTD.,20-01-2009 00:00,381.0000,394.8000,371.1000,388.9500,102021,0.020866142
125123,ULTRATECH CEMENT LTD.,21-01-2009 00:00,388.0000,395.8000,381.1000,389.7000,100172,0.004381443
125123,ULTRATECH CEMENT LTD.,22-01-2009 00:00,397.0000,405.0000,375.3000,388.9000,35398,-0.020403023
125123,ULTRATECH CEMENT LTD.,23-01-2009 00:00,390.0500,399.0000,383.2500,395.8000,26258,0.0147417
125123,ULTRATECH CEMENT LTD.,27-01-2009 00:00,391.0000,405.0000,385.2000,391.0000,272174,0
125123,ULTRATECH CEMENT LTD.,28-01-2009 00:00,394.0000,418.0000,387.0000,412.1500,29708,0.04606599
125123,ULTRATECH CEMENT LTD.,29-01-2009 00:00,416.0000,431.0000,401.2000,415.2000,231205,-0.001923077
125123,ULTRATECH CEMENT LTD.,30-01-2009 00:00,393.0000,419.0000,391.0000,395.9500,48360,0.007506361
125123,ULTRATECH CEMENT LTD.,02-02-2009 00:00,394.0000,409.0000,387.0000,388.4500,17658,-0.014086294
125123,ULTRATECH CEMENT LTD.,03-02-2009 00:00,393.5000,417.0000,391.1000,412.9500,59712,0.049428208
125123,ULTRATECH CEMENT LTD.,04-02-2009 00:00,420.0000,420.0000,406.1500,412.8000,19430,-0.017142857
125123,ULTRATECH CEMENT LTD.,05-02-2009 00:00,402.5000,414.7500,383.9000,412.1000,28756,0.023850932
125123,ULTRATECH CEMENT LTD.,06-02-2009 00:00,415.3000,420.0000,412.1500,416.0500,17100,0.001805923
125123,ULTRATECH CEMENT LTD.,09-02-2009 00:00,418.1500,422.0000,410.2000,413.0500,13112,-0.01219658
125123,ULTRATECH CEMENT LTD.,10-02-2009 00:00,413.0500,420.0000,410.1000,418.9000,188736,0.014162934
125123,ULTRATECH CEMENT LTD.,11-02-2009 00:00,418.0000,422.9000,410.0000,420.6000,17827,0.006220096
125123,ULTRATECH CEMENT LTD.,12-02-2009 00:00,423.0000,423.0000,409.0000,412.0500,39805,-0.025886525
125123,ULTRATECH CEMENT LTD.,13-02-2009 00:00,419.7500,427.9500,413.1000,420.7000,42314,0.002263252
125123,ULTRATECH CEMENT LTD.,16-02-2009 00:00,420.7000,436.9000,417.5000,422.3500,37872,0.003922035
125123,ULTRATECH CEMENT LTD.,17-02-2009 00:00,419.0000,422.9500,405.2500,409.8500,51762,-0.021837709
125123,ULTRATECH CEMENT LTD.,18-02-2009 00:00,384.2500,429.0000,384.2500,420.2000,45041,0.093558881
125123,ULTRATECH CEMENT LTD.,19-02-2009 00:00,422.5000,426.9500,407.7000,419.1500,33581,-0.007928994
125123,ULTRATECH CEMENT LTD.,20-02-2009 00:00,415.0000,421.5000,410.0500,416.9500,20485,0.004698795
125123,ULTRATECH CEMENT LTD.,24-02-2009 00:00,408.0000,429.7000,408.0000,424.1500,43710,0.039583333
125123,ULTRATECH CEMENT LTD.,25-02-2009 00:00,439.0000,449.8000,427.1000,440.6500,63502,0.003758542
125123,ULTRATECH CEMENT LTD.,26-02-2009 00:00,458.0000,483.0000,440.1000,476.0000,580163,0.03930131
125123,ULTRATECH CEMENT LTD.,27-02-2009 00:00,477.0000,488.0000,455.0000,470.1000,148244,-0.014465409
125123,ULTRATECH CEMENT LTD.,02-03-2009 00:00,456.0000,463.9000,450.1500,452.0500,73126,-0.008662281
125123,ULTRATECH CEMENT LTD.,03-03-2009 00:00,480.0000,480.0000,443.0500,457.9500,51772,-0.0459375
125123,ULTRATECH CEMENT LTD.,04-03-2009 00:00,471.0000,487.0000,443.5000,475.3000,138978,0.009129512
125123,ULTRATECH CEMENT LTD.,05-03-2009 00:00,499.0000,499.0000,470.5000,477.4000,104111,-0.043286573
125123,ULTRATECH CEMENT LTD.,06-03-2009 00:00,520.0000,520.0000,466.0000,497.5000,101678,-0.043269231
125123,ULTRATECH CEMENT LTD.,09-03-2009 00:00,520.0000,520.0000,463.0000,467.5500,80500,-0.100865385
125123,ULTRATECH CEMENT LTD.,12-03-2009 00:00,479.4500,479.4500,449.1000,454.6000,63997,-0.051830222
125123,ULTRATECH CEMENT LTD.,13-03-2009 00:00,465.0000,474.0000,456.3000,471.0000,50776,0.012903226
125123,ULTRATECH CEMENT LTD.,16-03-2009 00:00,452.0000,487.0000,452.0000,482.5000,34667,0.067477876
125123,ULTRATECH CEMENT LTD.,17-03-2009 00:00,494.9000,494.9000,468.0000,478.4000,143572,-0.033340069
125123,ULTRATECH CEMENT LTD.,18-03-2009 00:00,488.0000,488.0000,462.0000,464.2500,18325,-0.048668033
125123,ULTRATECH CEMENT LTD.,19-03-2009 00:00,473.8000,480.0000,456.0000,473.1000,23689,-0.001477417
125123,ULTRATECH CEMENT LTD.,20-03-2009 00:00,482.9500,482.9500,457.1000,471.6500,53036,-0.023397867
125123,ULTRATECH CEMENT LTD.,23-03-2009 00:00,480.0000,523.8000,472.1500,509.8500,72807,0.0621875
125123,ULTRATECH CEMENT LTD.,24-03-2009 00:00,523.9000,540.0000,488.0000,512.4500,73871,-0.021855316
125123,ULTRATECH CEMENT LTD.,25-03-2009 00:00,517.5000,534.8500,496.0000,512.7500,63739,-0.009178744
125123,ULTRATECH CEMENT LTD.,26-03-2009 00:00,513.0000,525.0000,507.0000,519.9500,235113,0.013547758
125123,ULTRATECH CEMENT LTD.,27-03-2009 00:00,520.0000,538.0000,516.1000,529.2000,70672,0.017692308
125123,ULTRATECH CEMENT LTD.,30-03-2009 00:00,526.0000,544.5000,513.4000,530.9500,100138,0.009410646
125123,ULTRATECH CEMENT LTD.,31-03-2009 00:00,520.1000,562.4500,520.0000,551.3500,116125,0.060084599
125123,ULTRATECH CEMENT LTD.,01-04-2009 00:00,555.0000,555.0000,527.1000,535.2000,45084,-0.035675676
125123,ULTRATECH CEMENT LTD.,02-04-2009 00:00,550.0000,555.0000,537.0500,549.1500,107285,-0.001545455
125123,ULTRATECH CEMENT LTD.,06-04-2009 00:00,555.0000,567.0000,532.0000,537.9500,34993,-0.030720721
125123,ULTRATECH CEMENT LTD.,08-04-2009 00:00,530.0000,545.9000,516.0500,542.2500,27759,0.023113208
125123,ULTRATECH CEMENT LTD.,09-04-2009 00:00,532.0000,549.9000,523.0000,529.4000,22238,-0.004887218
125123,ULTRATECH CEMENT LTD.,13-04-2009 00:00,529.4000,543.0000,529.4000,533.8500,31874,0.008405742
125123,ULTRATECH CEMENT LTD.,15-04-2009 00:00,535.0000,564.0000,530.0000,561.2000,182887,0.048971963
125123,ULTRATECH CEMENT LTD.,16-04-2009 00:00,575.0000,589.0000,540.3500,546.5500,64419,-0.049478261
125123,ULTRATECH CEMENT LTD.,17-04-2009 00:00,555.0000,585.0000,541.0500,566.0500,68477,0.01990991
125123,ULTRATECH CEMENT LTD.,20-04-2009 00:00,570.0000,580.0000,562.0000,571.6000,42898,0.002807018
125123,ULTRATECH CEMENT LTD.,21-04-2009 00:00,554.0000,589.8000,554.0000,566.5000,74938,0.022563177
125123,ULTRATECH CEMENT LTD.,22-04-2009 00:00,566.0000,579.0000,558.0000,567.1500,74978,0.002031802
125123,ULTRATECH CEMENT LTD.,23-04-2009 00:00,563.1000,576.0000,553.0000,560.1000,93724,-0.005327651
125123,ULTRATECH CEMENT LTD.,24-04-2009 00:00,575.8000,578.8000,565.0000,568.5000,33513,-0.012678013
125123,ULTRATECH CEMENT LTD.,27-04-2009 00:00,574.0000,591.0000,563.3500,570.5500,74997,-0.006010453
125123,ULTRATECH CEMENT LTD.,28-04-2009 00:00,580.1500,580.1500,556.0000,572.5500,33782,-0.01310006
125123,ULTRATECH CEMENT LTD.,29-04-2009 00:00,580.5000,591.0000,546.0000,570.2000,279114,-0.017743325
125123,ULTRATECH CEMENT LTD.,04-05-2009 00:00,579.0000,605.9500,577.4000,593.4500,103334,0.024956822
125123,ULTRATECH CEMENT LTD.,05-05-2009 00:00,590.0000,604.9000,566.0000,587.1000,42569,-0.004915254
125123,ULTRATECH CEMENT LTD.,06-05-2009 00:00,590.0000,594.5000,565.0000,568.0500,41695,-0.03720339
125123,ULTRATECH CEMENT LTD.,07-05-2009 00:00,580.0000,586.0000,549.0000,559.6500,29153,-0.035086207
125123,ULTRATECH CEMENT LTD.,08-05-2009 00:00,557.0000,565.9000,548.2500,558.8500,61393,0.003321364
125123,ULTRATECH CEMENT LTD.,11-05-2009 00:00,570.0000,574.7500,548.0000,558.8500,12085,-0.019561404
125123,ULTRATECH CEMENT LTD.,12-05-2009 00:00,564.0000,592.0000,543.7000,569.5500,53168,0.009840426
125123,ULTRATECH CEMENT LTD.,13-05-2009 00:00,574.0000,583.0000,560.0000,574.2500,27091,0.00043554
125123,ULTRATECH CEMENT LTD.,14-05-2009 00:00,566.0000,577.9500,553.2500,573.8500,16920,0.013869258
125123,ULTRATECH CEMENT LTD.,15-05-2009 00:00,570.0000,578.8000,560.1000,567.5500,84288,-0.004298246
125123,ULTRATECH CEMENT LTD.,18-05-2009 00:00,628.0000,675.9000,628.0000,650.6500,402,0.036066879
125123,ULTRATECH CEMENT LTD.,19-05-2009 00:00,655.0000,689.0000,600.0000,639.8500,269042,-0.023129771
125123,ULTRATECH CEMENT LTD.,20-05-2009 00:00,621.0000,663.9500,621.0000,659.2500,30606,0.061594203
125123,ULTRATECH CEMENT LTD.,21-05-2009 00:00,670.0000,706.0000,644.0000,689.2000,76360,0.028656716
125123,ULTRATECH CEMENT LTD.,22-05-2009 00:00,688.0000,699.0000,656.0000,659.9500,49824,-0.040770349
125123,ULTRATECH CEMENT LTD.,25-05-2009 00:00,679.0000,679.0000,661.1000,674.9500,43179,-0.005964654
125123,ULTRATECH CEMENT LTD.,26-05-2009 00:00,672.0000,703.0000,648.0000,690.2500,52975,0.027157738
